"scorer","toe_x","toe_y","toe_p","center_x","center_y","center_p","heel_x","heel_y","heel_p","objecta_x","objecta_y","objecta_p","objectb_x","objectb_y","objectb_p"
"bodyparts","toe","toe","toe","center","center","center","heel","heel","heel","objecta","objecta","objecta","objectb","objectb","objectb"
"coords","x","y","likelihood","x","y","likelihood","x","y","likelihood","x","y","likelihood","x","y","likelihood"
"52","222.207626342773","501.830444335938","0.728940606117249","194.063903808594","499.837951660156","0.751883685588837","138.020446777344","496.047760009766","0.728301763534546","31.9369430541992","258.09619140625","0.997065722942352","30.2146835327148","510.116638183594","0.852050185203552"
"53","222.185516357422","501.812133789062","0.731875240802765","194.078475952148","499.849517822266","0.753777503967285","138.01106262207","496.023254394531","0.724698066711426","31.965690612793","258.041229248047","0.991281390190125","30.2089881896973","510.111511230469","0.844663441181183"
"54","222.198394775391","501.825103759766","0.746632397174835","194.087966918945","499.876922607422","0.759670078754425","137.983291625977","496.043212890625","0.725425124168396","31.9519062042236","258.072204589844","0.989442884922028","30.2178249359131","510.110015869141","0.85108482837677"
"55","222.192153930664","501.839996337891","0.733483970165253","194.04670715332","499.832946777344","0.754914700984955","138.031158447266","496.007873535156","0.729370951652527","31.9317684173584","258.083587646484","0.98434853553772","30.2082386016846","510.116729736328","0.844590902328491"
"56","222.180633544922","501.824066162109","0.73797595500946","194.059844970703","499.842742919922","0.752713024616241","138.032440185547","496.049102783203","0.72987425327301","31.9345188140869","258.054351806641","0.996374726295471","30.2122764587402","510.102081298828","0.852615773677826"
"57","222.206115722656","501.825012207031","0.741183817386627","194.071914672852","499.848297119141","0.755948543548584","138.001098632812","496.030334472656","0.723165512084961","31.9412097930908","258.063690185547","0.985854744911194","30.2131881713867","510.114074707031","0.846523821353912"
"58","222.226150512695","501.81494140625","0.73506373167038","194.074554443359","499.835388183594","0.74966698884964","138.026489257812","496.044921875","0.721773326396942","31.9349231719971","258.079498291016","0.993209600448608","30.2097187042236","510.110900878906","0.845323085784912"
"59","222.215240478516","501.825408935547","0.744644224643707","194.067733764648","499.830841064453","0.74578732252121","138.004013061523","496.039947509766","0.715662240982056","31.9250679016113","258.079711914062","0.996927618980408","30.2036972045898","510.116729736328","0.847052276134491"
"60","222.222244262695","501.819396972656","0.741962015628815","194.057678222656","499.839538574219","0.758749902248383","138.037689208984","496.036987304688","0.714169144630432","31.9324436187744","258.080871582031","0.993192970752716","30.2084484100342","510.114318847656","0.842130243778229"
"61","222.205963134766","501.815979003906","0.741707265377045","194.073883056641","499.813262939453","0.746439158916473","138.021957397461","496.051910400391","0.715083301067352","31.9360599517822","258.088134765625","0.983895123004913","30.2165603637695","510.104034423828","0.846974492073059"
"62","222.200424194336","501.805572509766","0.751033425331116","194.062042236328","499.837982177734","0.748998165130615","138.025283813477","496.070007324219","0.719279646873474","31.9098510742188","258.074951171875","0.983488500118256","30.2128391265869","510.116912841797","0.847879528999329"
"63","222.199768066406","501.822448730469","0.743665874004364","194.059204101562","499.814880371094","0.74837052822113","138.008636474609","496.051239013672","0.708035230636597","31.9126663208008","258.037689208984","0.988899528980255","30.2045650482178","510.114166259766","0.85019201040268"
"64","222.217651367188","501.821258544922","0.752732336521149","194.05305480957","499.796661376953","0.746350467205048","138.013671875","496.034271240234","0.718467831611633","31.9285182952881","258.079315185547","0.989879846572876","30.2035331726074","510.123107910156","0.84671014547348"
"65","222.219528198242","501.820587158203","0.734096586704254","194.049453735352","498.235626220703","0.744841277599335","138.006195068359","496.052612304688","0.707505762577057","31.9086532592773","258.082336425781","1.00027000904083","30.2035217285156","510.118804931641","0.848790049552917"
"66","222.195587158203","501.813110351562","0.74153870344162","194.066543579102","498.237487792969","0.740961372852325","138.023834228516","496.059967041016","0.692677557468414","31.9198303222656","258.049255371094","0.992487668991089","30.2136211395264","510.109039306641","0.849693417549133"
"67","222.219985961914","501.8193359375","0.746532440185547","194.057113647461","498.229919433594","0.750900387763977","138.012680053711","496.068817138672","0.713480412960052","31.9286861419678","258.072784423828","0.983712434768677","30.2222328186035","510.12158203125","0.839379608631134"
"68","222.200103759766","501.782409667969","0.745762825012207","194.054550170898","498.211822509766","0.747741401195526","137.992614746094","496.090698242188","0.695921182632446","31.9398384094238","258.078857421875","0.986685276031494","30.2150077819824","510.114715576172","0.849297344684601"
"69","222.240768432617","501.803955078125","0.736512899398804","194.064865112305","498.212890625","0.748867869377136","138.012252807617","496.086853027344","0.70213508605957","31.9504222869873","258.073791503906","0.991404175758362","30.2250709533691","510.119598388672","0.853832483291626"
"70","222.215408325195","501.808441162109","0.742777109146118","194.042694091797","498.191009521484","0.728943228721619","138.003799438477","496.084747314453","0.698929488658905","31.9184188842773","258.065032958984","0.991164147853851","30.2166900634766","510.112213134766","0.84910398721695"
"71","222.215530395508","501.796508789062","0.733281672000885","194.050338745117","498.190460205078","0.732047259807587","138.004058837891","496.103363037109","0.689483106136322","31.932580947876","258.054718017578","0.982247352600098","30.2166118621826","510.114318847656","0.845774352550507"
"72","222.171112060547","501.823150634766","0.74158388376236","194.031280517578","498.167755126953","0.742713212966919","138.023147583008","496.108703613281","0.696786284446716","31.9050445556641","258.057189941406","0.998725354671478","30.2215270996094","510.116638183594","0.844330966472626"
"73","222.186187744141","501.801727294922","0.74220883846283","194.024322509766","498.162322998047","0.733333945274353","138.011489868164","496.112548828125","0.701324462890625","31.9333019256592","258.084259033203","0.992550253868103","30.2211818695068","510.118255615234","0.846716582775116"
"74","222.206634521484","501.800872802734","0.743235290050507","194.015823364258","498.156188964844","0.734236598014832","138.003768920898","496.119079589844","0.692841351032257","31.9322643280029","258.065673828125","0.988562524318695","30.2204704284668","510.105560302734","0.84716260433197"
"75","222.166915893555","501.813537597656","0.740957021713257","194.008834838867","498.133361816406","0.737145006656647","138.018325805664","496.091613769531","0.710424780845642","31.9438152313232","258.076416015625","0.983574151992798","30.2100315093994","510.116729736328","0.846318006515503"
"76","222.217620849609","501.813079833984","0.741266071796417","193.989776611328","498.129302978516","0.73041969537735","137.997528076172","496.107940673828","0.700080990791321","31.9030113220215","258.05517578125","1.00448310375214","30.2090950012207","510.113922119141","0.848206222057343"
"77","222.186630249023","501.797149658203","0.732643306255341","194.003341674805","498.076171875","0.735929071903229","137.980056762695","496.07080078125","0.690015316009521","31.9181098937988","258.079620361328","0.981513619422913","30.2104911804199","510.108642578125","0.842611134052277"
"78","222.19303894043","501.802673339844","0.74908721446991","194.028274536133","498.113433837891","0.727398633956909","137.965560913086","496.105682373047","0.692680835723877","31.9389305114746","258.062072753906","0.989889919757843","30.212007522583","510.113708496094","0.851439237594604"
"79","222.217575073242","501.792755126953","0.743484377861023","193.970336914062","498.126983642578","0.733044445514679","137.982070922852","496.102447509766","0.694137573242188","31.906177520752","258.078369140625","0.98555314540863","30.2080135345459","510.113006591797","0.848336160182953"
"80","222.212738037109","501.772369384766","0.743503868579865","194.030075073242","498.10205078125","0.733860731124878","137.98747253418","496.102813720703","0.704977571964264","31.9475708007812","258.100280761719","0.989924609661102","30.2173194885254","510.111206054688","0.844638347625732"
"81","222.227401733398","501.780944824219","0.737891972064972","194.03955078125","498.104064941406","0.729989051818848","137.984909057617","496.090087890625","0.697798848152161","31.93141746521","258.080169677734","0.979756057262421","30.20285987854","510.120330810547","0.84201717376709"
"82","222.200653076172","501.768310546875","0.74524974822998","193.979232788086","498.071594238281","0.727831661701202","137.993896484375","496.089630126953","0.708366692066193","31.9269313812256","258.073333740234","0.989586412906647","30.2132625579834","510.112548828125","0.850958526134491"
"83","222.222091674805","501.777496337891","0.749137043952942","194.004531860352","498.0771484375","0.723365783691406","137.989501953125","496.087585449219","0.712207615375519","31.9596786499023","258.029846191406","0.973964989185333","30.2030563354492","510.107879638672","0.853387355804443"
"84","222.214370727539","501.765716552734","0.738407850265503","193.991516113281","498.05517578125","0.728810727596283","137.968338012695","496.086883544922","0.688322126865387","31.9303855895996","258.035186767578","0.988583087921143","30.2126140594482","510.116088867188","0.845982789993286"
"85","222.211975097656","501.76025390625","0.745309174060822","193.96257019043","498.04833984375","0.724656701087952","137.984069824219","496.094055175781","0.697149336338043","31.9293174743652","258.079376220703","0.999261498451233","30.2226219177246","510.115356445312","0.848173797130585"
"86","222.235153198242","501.773864746094","0.740154147148132","193.94841003418","498.061462402344","0.72241747379303","137.978561401367","496.086212158203","0.699013888835907","31.9268398284912","258.0546875","0.991455495357513","30.2151546478271","510.114471435547","0.847159683704376"
"87","222.212265014648","501.747711181641","0.73374330997467","193.940841674805","497.998840332031","0.729453086853027","137.9794921875","496.094757080078","0.689892470836639","31.9398231506348","258.102447509766","0.989968538284302","30.2215423583984","510.11962890625","0.844752848148346"
"88","222.220169067383","501.782684326172","0.750728905200958","193.957778930664","498.019714355469","0.722631990909576","137.989196777344","496.074493408203","0.703612864017487","31.9534778594971","258.074096679688","0.988330841064453","30.2178134918213","510.113372802734","0.848172008991241"
"89","222.218048095703","501.775726318359","0.741972506046295","193.918762207031","497.982849121094","0.724609136581421","137.96760559082","496.054260253906","0.697799146175385","31.9187431335449","258.090026855469","0.986749947071075","30.2142963409424","510.113677978516","0.850269734859467"
"90","222.238662719727","501.760406494141","0.737835705280304","193.907180786133","498.002227783203","0.722346365451813","137.972579956055","496.093414306641","0.706646144390106","31.9260692596436","258.061767578125","1.00072419643402","30.2177772521973","510.115295410156","0.844551801681519"
"91","222.224990844727","501.747528076172","0.727416932582855","193.947311401367","497.971038818359","0.71945858001709","137.985153198242","496.052001953125","0.696640849113464","31.9241218566895","258.084320068359","0.995021224021912","30.2105197906494","510.121429443359","0.84218156337738"
"92","222.267868041992","501.755157470703","0.741410791873932","193.903686523438","498.002685546875","0.72190660238266","138.000885009766","496.087036132812","0.715322315692902","31.9376201629639","258.09130859375","0.98401415348053","30.2185001373291","510.127716064453","0.84165096282959"
"93","222.239349365234","501.777008056641","0.746866822242737","193.914993286133","497.983337402344","0.726289570331573","137.955276489258","496.070495605469","0.721791863441467","31.8938369750977","258.052429199219","0.9810631275177","30.2075309753418","510.11767578125","0.846779763698578"
"94","222.230438232422","501.753265380859","0.739349067211151","193.893035888672","497.959991455078","0.719474494457245","137.965408325195","496.057067871094","0.697629630565643","31.9141311645508","258.089111328125","0.986753404140472","30.2198028564453","510.115539550781","0.839595377445221"
"95","222.252471923828","501.77392578125","0.743941962718964","193.882095336914","497.967346191406","0.726623296737671","137.966537475586","496.079376220703","0.711678922176361","31.909948348999","258.097229003906","0.995465815067291","30.2146682739258","510.111572265625","0.842248260974884"
"96","222.24462890625","501.771759033203","0.749549746513367","193.90217590332","497.965454101562","0.723059833049774","137.971588134766","496.060974121094","0.710059583187103","31.9423713684082","258.066619873047","0.989067316055298","30.2097263336182","510.116271972656","0.838917315006256"
"97","222.254150390625","501.769134521484","0.749675512313843","193.864334106445","497.963806152344","0.723008155822754","137.968353271484","496.079132080078","0.696463584899902","31.9346504211426","258.060180664062","0.98224937915802","30.2203731536865","510.115692138672","0.847695827484131"
"98","222.23616027832","501.776885986328","0.741491377353668","193.906021118164","497.944976806641","0.733507692813873","137.955444335938","496.073883056641","0.709491610527039","31.9404258728027","258.083251953125","0.991062819957733","30.2201766967773","510.118041992188","0.843453764915466"
"99","222.242980957031","501.768157958984","0.752248823642731","193.897094726562","497.934112548828","0.738108038902283","137.985977172852","496.058929443359","0.720549821853638","31.9572238922119","258.072448730469","0.982243895530701","30.2176151275635","510.119842529297","0.841599583625793"
"100","222.276809692383","501.768737792969","0.75428169965744","193.900405883789","497.951812744141","0.735822975635529","137.986419677734","496.078155517578","0.716684341430664","31.9169616699219","258.047241210938","0.985651910305023","30.2092342376709","510.113311767578","0.84197723865509"
"101","222.280242919922","501.766723632812","0.752695798873901","193.903579711914","497.939697265625","0.730907082557678","137.980316162109","496.077453613281","0.71081554889679","31.9227123260498","258.039031982422","0.990059912204742","30.2070293426514","510.121765136719","0.848993122577667"
"102","222.233917236328","501.737091064453","0.752884745597839","193.876663208008","497.899780273438","0.733089506626129","137.999114990234","496.073455810547","0.730870068073273","31.9326133728027","258.078277587891","0.989617884159088","30.2076549530029","510.119171142578","0.840309977531433"
"103","222.228805541992","501.739318847656","0.749358892440796","192.072799682617","497.899139404297","0.724472939968109","137.957595825195","496.085174560547","0.727169334888458","31.9175243377686","258.077270507812","1.00506913661957","30.2134265899658","510.126129150391","0.843735694885254"
"104","222.217239379883","501.76806640625","0.751274645328522","193.839691162109","497.883087158203","0.720096170902252","137.984924316406","496.093872070312","0.719631612300873","31.9150428771973","258.080017089844","0.991328716278076","30.2181663513184","510.109283447266","0.841900646686554"
"105","222.182357788086","501.806701660156","0.742920219898224","192.062118530273","497.866027832031","0.714950978755951","137.979553222656","496.090667724609","0.727141737937927","31.9300079345703","258.076690673828","0.993404626846313","30.2089214324951","510.11328125","0.849111199378967"
"106","222.210098266602","501.821197509766","0.74384868144989","192.065979003906","497.834167480469","0.706162393093109","137.974472045898","496.057647705078","0.72586464881897","31.9112777709961","258.089294433594","0.998985528945923","30.2196502685547","510.124053955078","0.844472348690033"
"107","220.964530029297","497.962642822266","1","191.897735595703","496.170349121094","1","134.201720709943","495.091214769106","1","31.9896869659424","257.930114746094","1","30.1850967407227","510.1337890625","1"
"108","222.219635009766","501.832946777344","0.75665932893753","192.063812255859","497.817474365234","0.720840215682983","137.961151123047","496.079650878906","0.718419134616852","31.9347877502441","258.072998046875","0.979377508163452","30.1992301940918","510.118560791016","0.85034990310669"
"109","222.209838867188","501.815460205078","0.744222521781921","192.03923034668","497.783386230469","0.706124186515808","137.990844726562","496.098358154297","0.728701949119568","31.9283199310303","258.088073730469","0.989982187747955","30.2106456756592","510.122283935547","0.844816505908966"
"110","222.194000244141","501.803100585938","0.765119433403015","192.050018310547","497.782928466797","0.722252786159515","137.967956542969","496.077850341797","0.729667007923126","31.9367752075195","258.060150146484","0.994677364826202","30.2126388549805","510.120574951172","0.842096209526062"
"111","222.179931640625","501.796173095703","0.75827145576477","192.042221069336","496.216979980469","0.723857820034027","137.984130859375","496.099304199219","0.734341025352478","31.9100952148438","258.055389404297","0.985230565071106","30.2079372406006","510.121490478516","0.846533536911011"
"112","222.201431274414","501.785491943359","0.756033539772034","192.011734008789","496.182922363281","0.723376870155334","137.992797851562","496.071929931641","0.72891628742218","31.9497547149658","258.076477050781","0.99372273683548","30.2139301300049","510.125244140625","0.839142680168152"
"113","222.187469482422","501.782531738281","0.7689368724823","192.024993896484","496.190673828125","0.718962371349335","137.989593505859","496.079528808594","0.728283286094666","31.8911800384521","258.068908691406","0.986698925495148","30.2039527893066","510.114379882812","0.844367504119873"
"114","222.177505493164","501.781005859375","0.764520883560181","191.980590820312","496.151306152344","0.731009781360626","137.976501464844","496.085998535156","0.746327042579651","31.9284934997559","258.085662841797","0.990386724472046","30.221061706543","510.1220703125","0.843123316764832"
"115","222.185073852539","501.767211914062","0.78010481595993","191.976196289062","496.146911621094","0.726034224033356","138.001831054688","496.069854736328","0.741659700870514","31.9112682342529","258.054290771484","0.996376156806946","30.2084922790527","510.116943359375","0.844094157218933"
"116","222.165908813477","501.756561279297","0.780959486961365","191.970291137695","496.139862060547","0.7268425822258","137.971923828125","496.101745605469","0.733865201473236","31.9095420837402","258.072296142578","0.98722505569458","30.2149181365967","510.120391845703","0.847423911094666"
